data,ano,mes,nome_mes,trimestre,numero_pedido,sku,produto,categoria,subcategoria,unidade,cliente,segmento,porte,cidade,estado,regiao,vendedor,equipe,regional,canal,quantidade,quantidade_dev,preco_unitario,desconto_pct,receita_bruta,receita_liquida,custo_total,margem_bruta,meta_quantidade,meta_receita
2023-05-22,2023,5,May,2,PED-2023-07608,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,11.916,0.0,46.1785,2,550.26,539.25,286.14,253.11,13.241,508.94
2023-05-22,2023,5,May,2,PED-2023-04729,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,24.599,0.0,41.4702,2,1020.13,999.73,530.47,469.26,23.724,1022.3
2023-05-22,2023,5,May,2,PED-2023-04119,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Televendas,2.569,0.0,48.3663,0,124.25,124.25,59.64,64.61,2.881,133.17
2023-05-23,2023,5,May,2,PED-2023-00007,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,8.836,0.0,40.0001,2,353.44,346.37,229.74,116.63,9.046,314.71
2023-05-23,2023,5,May,2,PED-2023-05633,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,E-commerce,8.995,0.0,74.9647,10,674.31,606.88,323.67,283.21,8.221,575.76
2023-05-23,2023,5,May,2,PED-2023-00119,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Televendas,12.811,0.0,59.0899,7,757.0,704.01,317.94,386.07,13.271,793.15
2023-05-23,2023,5,May,2,PED-2023-02231,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,E-commerce,30.139,0.0,35.8787,10,1081.35,973.21,670.44,302.77,33.995,937.77
2023-05-23,2023,5,May,2,PED-2023-03298,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,27.012,0.0,42.967,0,1160.63,1160.63,603.53,557.1,29.27,1200.7
2023-05-23,2023,5,May,2,PED-2023-03220,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,E-commerce,7.806,0.0,21.1377,0,165.0,165.0,90.75,74.25,7.775,153.91
2023-05-23,2023,5,May,2,PED-2023-07527,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,90.686,0.0,45.6601,5,4140.73,3933.69,1987.55,1946.14,91.311,3823.87
2023-05-23,2023,5,May,2,PED-2023-03564,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,E-commerce,6.498,0.0,70.6104,5,458.83,435.89,201.89,234.0,6.56,406.62
2023-05-23,2023,5,May,2,PED-2023-07587,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,16.617,0.0,19.6378,5,326.32,310.0,124.0,186.0,17.61,341.88
2023-05-23,2023,5,May,2,PED-2023-01987,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,6.958,0.0,36.828,2,256.25,251.12,158.88,92.24,6.913,243.09
2023-05-24,2023,5,May,2,PED-2023-03737,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,E-commerce,12.974,0.0,9.1781,0,119.08,119.08,61.92,57.16,13.288,129.75
2023-05-24,2023,5,May,2,PED-2023-03744,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,30.163,0.0,9.7726,2,294.77,288.87,153.28,135.59,29.486,265.72
2023-05-24,2023,5,May,2,PED-2023-04659,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Direto,43.163,0.0,23.0162,0,993.45,993.45,546.4,447.05,43.216,1009.53
2023-05-24,2023,5,May,2,PED-2023-02854,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,Direto,33.127,0.0,29.9915,2,993.53,973.66,447.09,526.57,31.382,1006.16
2023-05-24,2023,5,May,2,PED-2023-03490,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,Televendas,12.131,0.0,40.8375,3,495.4,480.54,257.61,222.93,13.716,507.84
2023-05-24,2023,5,May,2,PED-2023-05529,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,12.907,0.0,45.0212,2,581.09,569.47,278.92,290.55,13.007,514.81
2023-05-24,2023,5,May,2,PED-2023-05086,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,E-commerce,14.884,0.0,71.1523,7,1059.03,984.9,465.97,518.93,13.633,966.39
2023-05-24,2023,5,May,2,PED-2023-03004,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,11.958,0.0,57.9553,10,693.03,623.73,291.07,332.66,12.089,701.48
2023-05-24,2023,5,May,2,PED-2023-00278,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Distribuidor,25.884,0.0,23.8258,2,616.71,604.38,339.19,265.19,25.675,606.51
2023-05-24,2023,5,May,2,PED-2023-03133,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,7.477,0.0,47.8137,3,357.5,346.78,171.6,175.18,7.83,328.82
2023-05-24,2023,5,May,2,PED-2023-07966,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,Televendas,7.123,0.0,33.8481,3,241.1,233.87,139.84,94.03,6.456,211.81
2023-05-24,2023,5,May,2,PED-2023-05573,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,5.406,0.0,40.2819,3,217.76,211.23,141.54,69.69,5.281,215.09
2023-05-24,2023,5,May,2,PED-2023-01389,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Distribuidor,10.577,0.0,9.5748,10,101.27,91.14,52.66,38.48,9.731,84.07
2023-05-24,2023,5,May,2,PED-2023-02675,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,E-commerce,11.786,0.0,23.1503,3,272.85,264.66,150.07,114.59,13.257,272.55
2023-05-24,2023,5,May,2,PED-2023-02452,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Direto,17.129,0.0,46.1267,0,790.1,790.1,379.25,410.85,17.414,888.43
2023-05-24,2023,5,May,2,PED-2023-04058,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,E-commerce,7.413,0.0,17.6666,2,130.96,128.34,49.76,78.58,7.721,144.44
2023-05-25,2023,5,May,2,PED-2023-07381,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,29.69,0.0,19.6215,0,582.56,582.56,221.37,361.19,29.876,528.15
2023-05-25,2023,5,May,2,PED-2023-02361,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,11.949,0.0,38.9571,0,465.5,465.5,302.57,162.93,12.078,470.94
2023-05-25,2023,5,May,2,PED-2023-01348,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,2.496,0.0,70.2479,7,175.34,163.07,84.16,78.91,2.3,173.27
2023-05-25,2023,5,May,2,PED-2023-06785,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,14.276,0.0,41.6129,5,594.07,564.37,386.15,178.22,13.246,625.09
2023-05-25,2023,5,May,2,PED-2023-05435,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Televendas,10.4,0.0,65.455,5,680.73,646.69,285.91,360.78,10.373,660.54
2023-05-25,2023,5,May,2,PED-2023-03470,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Direto,8.814,0.0,19.2059,0,169.28,169.28,64.33,104.95,10.038,168.94
2023-05-25,2023,5,May,2,PED-2023-01856,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,E-commerce,15.598,0.0,42.4241,10,661.73,595.56,344.1,251.46,15.734,644.29
2023-05-25,2023,5,May,2,PED-2023-04261,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,12.044,0.0,9.3853,0,113.04,113.04,58.78,54.26,11.52,102.27
2023-05-26,2023,5,May,2,PED-2023-05452,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Televendas,15.664,0.0,30.4223,0,476.53,476.53,214.44,262.09,15.259,500.02
2023-05-26,2023,5,May,2,PED-2023-07019,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,7.141,0.0,38.7657,0,276.83,276.83,179.94,96.89,6.936,257.78
2023-05-26,2023,5,May,2,PED-2023-03370,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,E-commerce,14.344,0.0,45.9294,2,658.81,645.63,316.23,329.4,14.754,709.78
2023-05-26,2023,5,May,2,PED-2023-01622,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Restaurantes União,Food Service,Grande,Belo Horizonte,MG,Sudeste,Equipe Sul,Sul,Sul,Televendas,31.199,0.0,65.4156,3,2040.9,1979.67,898.0,1081.67,34.702,2214.61
2023-05-26,2023,5,May,2,PED-2023-04179,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Direto,7.386,0.0,43.4464,5,320.89,304.85,166.86,137.99,7.755,330.73
2023-05-26,2023,5,May,2,PED-2023-03970,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,6.979,0.0,30.0695,0,209.86,209.86,94.44,115.42,6.382,208.37
2023-05-26,2023,5,May,2,PED-2023-07650,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sudeste,Sudeste,Sudeste,Direto,6.163,0.0,39.4786,3,243.31,236.01,158.15,77.86,5.817,229.09
2023-05-26,2023,5,May,2,PED-2023-01008,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,Direto,10.393,0.52,57.6578,0,599.24,599.24,251.68,347.56,10.903,645.64
2023-05-26,2023,5,May,2,PED-2023-04209,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sudeste,Sudeste,Sudeste,Direto,11.008,0.0,35.6038,0,391.93,391.93,243.0,148.93,11.076,426.67
2023-05-26,2023,5,May,2,PED-2023-03600,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,17.377,0.0,18.4977,3,321.44,311.8,122.15,189.65,16.032,341.18
2023-05-27,2023,5,May,2,PED-2023-07325,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,Televendas,11.094,0.0,54.0125,0,599.21,599.21,299.61,299.6,11.285,663.99
2023-05-27,2023,5,May,2,PED-2023-04735,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,E-commerce,13.449,0.0,58.111,0,781.53,781.53,328.24,453.29,14.065,816.09
2023-05-27,2023,5,May,2,PED-2023-05697,LAT-003,Queijo Mussarela KG,Laticínios,Queijos,UN,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,24.927,0.0,34.1594,2,851.49,834.46,527.92,306.54,27.586,822.09
2023-05-27,2023,5,May,2,PED-2023-02866,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,E-commerce,9.452,0.0,69.1136,2,653.26,640.19,287.43,352.76,8.688,730.01
2023-05-27,2023,5,May,2,PED-2023-01617,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,10.659,0.0,59.5219,0,634.44,634.44,266.46,367.98,10.704,607.34
2023-05-27,2023,5,May,2,PED-2023-03717,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,Direto,10.797,0.0,9.4826,10,102.38,92.14,53.24,38.9,10.867,105.69
2023-05-27,2023,5,May,2,PED-2023-00117,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,Distribuidor,16.053,0.0,75.5841,3,1213.35,1176.95,582.41,594.54,17.968,1174.73
2023-05-27,2023,5,May,2,PED-2023-01257,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,20.839,0.0,21.0457,10,438.57,394.71,241.21,153.5,22.902,394.19
2023-05-27,2023,5,May,2,PED-2023-02153,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sul,Sul,Sul,Distribuidor,24.553,0.0,34.3894,0,844.36,844.36,489.73,354.63,22.609,953.12
2023-05-29,2023,5,May,2,PED-2023-02344,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,E-commerce,7.089,0.0,67.3432,7,477.4,443.98,210.06,233.92,7.344,451.93
2023-05-29,2023,5,May,2,PED-2023-05192,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Televendas,8.93,0.0,17.3852,0,155.25,155.25,58.99,96.26,8.198,177.46
2023-05-29,2023,5,May,2,PED-2023-01135,SNK-002,Amendoim Torrado 200g,Snacks,Nuts,CX20,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,7.789,0.0,65.512,0,510.27,510.27,214.31,295.96,7.526,578.34
2023-05-29,2023,5,May,2,PED-2023-06139,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Atacadão Centro-Oeste,Atacado,Grande,Goiânia,GO,Centro-Oeste,Equipe Sul,Sul,Sul,Direto,15.222,0.0,43.5957,0,663.61,663.61,318.53,345.08,17.233,734.04
2023-05-29,2023,5,May,2,PED-2023-07073,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Direto,6.104,0.0,43.8755,2,267.82,262.46,139.27,123.19,6.246,256.46
2023-05-29,2023,5,May,2,PED-2023-07768,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sul,Sul,Sul,Direto,25.937,0.0,70.0687,3,1817.37,1762.85,799.64,963.21,24.063,1692.17
2023-05-29,2023,5,May,2,PED-2023-04490,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,26.782,0.0,65.9444,0,1766.12,1766.12,777.09,989.03,24.926,1814.67
2023-05-29,2023,5,May,2,PED-2023-01193,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Direto,18.667,0.0,56.7287,5,1058.96,1006.01,529.48,476.53,17.406,1045.45
2023-05-29,2023,5,May,2,PED-2023-07883,GRA-002,Feijão Carioca 1kg,Grãos,Feijão,SC,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,8.562,0.0,9.9505,2,85.2,83.5,44.3,39.2,9.504,76.1
2023-05-29,2023,5,May,2,PED-2023-07602,SNK-003,Biscoito Cream Cracker,Snacks,Biscoitos,CX30,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,9.696,0.0,65.772,0,637.73,637.73,280.6,357.13,10.887,696.04
2023-05-29,2023,5,May,2,PED-2023-07438,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,E-commerce,21.853,0.0,40.6907,0,889.21,889.21,577.99,311.22,23.713,918.7
2023-05-29,2023,5,May,2,PED-2023-03119,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,5.684,0.0,34.6509,5,196.96,187.11,114.24,72.87,5.131,209.55
2023-05-29,2023,5,May,2,PED-2023-02023,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Grupo Varejo NE,Varejo,Grande,Recife,PE,Nordeste,Equipe Sul,Sul,Sul,Distribuidor,14.68,0.0,23.9885,0,352.15,352.15,193.68,158.47,14.162,383.36
2023-05-29,2023,5,May,2,PED-2023-01459,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Supermercado Econômico,Varejo,Médio,Londrina,PR,Sul,Equipe Sudeste,Sudeste,Sudeste,Direto,6.792,0.0,78.217,3,531.25,515.31,255.0,260.31,6.739,587.45
2023-05-29,2023,5,May,2,PED-2023-02902,BEV-001,Suco de Laranja 1L,Bebidas,Sucos,CX12,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,5.345,0.0,41.2135,0,220.29,220.29,114.55,105.74,4.898,239.87
2023-05-29,2023,5,May,2,PED-2023-07124,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Distribuidora Norte Ltda,Distribuidor,Médio,Belém,PA,Norte,Equipe Sul,Sul,Sul,Distribuidor,5.584,0.0,40.5568,10,226.47,203.82,147.21,56.61,6.207,231.31
2023-05-29,2023,5,May,2,PED-2023-07735,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,5.627,0.0,76.5922,3,430.98,418.05,206.87,211.18,6.278,466.72
2023-05-29,2023,5,May,2,PED-2023-06900,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe Sudeste,Sudeste,Sudeste,Televendas,29.85,0.0,18.5129,7,552.61,513.93,209.99,303.94,34.256,472.65
2023-05-29,2023,5,May,2,PED-2023-05427,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Makro Sudeste,Atacado,Grande,São Paulo,SP,Sudeste,Equipe Sul,Sul,Sul,Direto,12.261,0.0,30.6684,7,376.02,349.7,169.21,180.49,12.399,315.0
2023-05-29,2023,5,May,2,PED-2023-02434,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,Distribuidor,55.057,0.0,52.9093,0,2913.03,2913.03,1456.52,1456.51,54.536,3169.6
2023-05-29,2023,5,May,2,PED-2023-05839,BEV-004,Isotônico Limão 500ml,Bebidas,Funcionais,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,20.907,0.0,58.6714,0,1226.64,1226.64,613.32,613.32,23.689,1137.07
2023-05-30,2023,5,May,2,PED-2023-05580,BEV-003,Refrigerante Cola 2L,Bebidas,Refrigerantes,CX6,Rede Hiper Sul,Varejo,Grande,Porto Alegre,RS,Sul,Equipe CO,Centro-Oeste,Centro-Oeste,E-commerce,17.811,0.0,28.5414,0,508.35,508.35,228.76,279.59,17.431,501.07
2023-05-30,2023,5,May,2,PED-2023-06751,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sudeste,Sudeste,Sudeste,Distribuidor,6.032,0.0,21.2008,7,127.88,118.93,70.33,48.6,6.369,125.07
2023-05-30,2023,5,May,2,PED-2023-06338,PAD-001,Macarrão Espaguete 500g,Padaria/Massas,Massas,CX20,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,12.133,0.0,44.0885,3,534.93,518.88,256.77,262.11,12.911,541.4
2023-05-30,2023,5,May,2,PED-2023-06076,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Mercearia São João,Varejo,Pequeno,Florianópolis,SC,Sul,Equipe Sul,Sul,Sul,Distribuidor,35.009,0.0,74.9537,5,2624.05,2492.85,1259.54,1233.31,36.332,2780.89
2023-05-30,2023,5,May,2,PED-2023-06911,LAT-001,Leite Integral UHT 1L,Laticínios,Leite,CX12,Supermercado Boa Sorte,Varejo,Médio,Curitiba,PR,Sul,Equipe Norte/NE,Norte/Nordeste,Norte/Nordeste,Distribuidor,13.567,0.0,38.6617,0,524.52,524.52,340.94,183.58,12.655,497.29
2023-05-30,2023,5,May,2,PED-2023-05202,BEV-002,Água Mineral 500ml,Bebidas,Água,CX24,Food Service Express,Food Service,Médio,Rio de Janeiro,RJ,Sudeste,Equipe Sul,Sul,Sul,Distribuidor,11.707,0.0,18.3416,3,214.72,208.28,81.59,126.69,12.22,196.34
2023-05-30,2023,5,May,2,PED-2023-01749,LAT-002,Iogurte Natural 170g,Laticínios,Iogurte,CX12,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sudeste,Sudeste,Sudeste,Televendas,20.432,0.0,34.6177,2,707.31,693.16,410.24,282.92,19.481,630.39
2023-05-30,2023,5,May,2,PED-2023-01240,GRA-001,Arroz Parboilizado 5kg,Grãos,Arroz,SC,Distribuidora Alfa,Distribuidor,Grande,Campinas,SP,Sudeste,Equipe Sul,Sul,Sul,Direto,19.091,0.0,21.6238,2,412.82,404.56,227.05,177.51,20.652,364.18
2023-05-30,2023,5,May,2,PED-2023-01981,SNK-001,Batata Chips 100g,Snacks,Salgados,CX24,Cash & Carry Nordeste,Atacado,Médio,Salvador,BA,Nordeste,Equipe Sul,Sul,Sul,E-commerce,3.654,0.0,70.3602,0,257.1,257.1,123.41,133.69,3.85,290.09
